1456045337.801069, /muse/acc, -1601.56506348, -2000.00317383, -31.2500495911
1456045337.803554, /muse/acc, -1980.47180176, -1859.37792969, -675.782287598
1456045337.803677, /muse/acc, -1917.97180176, 804.688781738, 199.219055176
1456045337.803755, /muse/acc, -42.9688186646, 1996.09692383, 1500.00231934
1456045337.917685, /muse/acc, 1945.31555176, 1996.09692383, 574.219665527
1456045337.922921, /muse/acc, 1824.22155762, 1996.09692383, -277.344177246
1456045337.922969, /muse/acc, 472.656982422, 1996.09692383, 195.312805176
1456045337.923016, /muse/acc, -414.063140869, 1300.7833252, -164.062759399
1456045337.927522, /muse/acc, -1625.00256348, -730.469909668, -199.219055176
1456045337.927581, /muse/acc, -2000.00317383, -2000.00317383, 734.376159668
1456045337.927908, /muse/acc, -1769.53405762, -2000.00317383, -601.563415527
1456045338.040351, /muse/acc, -2000.00317383, -589.844665527, -453.125701904
1456045338.043851, /muse/acc, -1585.93994141, 1976.56555176, 1148.43933105
1456045338.044015, /muse/acc, 1445.31481934, 1996.09692383, -507.813293457
1456045338.044114, /muse/acc, 1996.09692383, 1996.09692383, -210.937835693
1456045338.044563, /muse/acc, 113.281425476, 1996.09692383, 550.782104492
1456045338.051242, /muse/acc, -1750.00268555, 1519.53356934, -85.9376373291
1456045338.164374, /muse/acc, -1925.78430176, -519.532043457, -292.969207764
1456045338.164504, /muse/acc, -1992.19067383, -1984.37805176, -277.344177246
1456045338.164664, /muse/acc, -1945.31555176, -2000.00317383, -1375.00219727
1456045338.169501, /muse/acc, -2000.00317383, -1285.15820312, -117.187683105
1456045338.169775, /muse/acc, -1195.31433105, 1875.00292969, 648.438537598
1456045338.169890, /muse/acc, 898.438903809, 1996.09692383, -929.688964844
1456045338.292431, /muse/acc, 1996.09692383, 1996.09692383, -1265.62695312
1456045338.292583, /muse/acc, 734.376159668, 1996.09692383, 144.531478882
1456045338.292702, /muse/acc, -1382.81469727, 1792.97155762, 89.8438873291
1456045338.292814, /muse/acc, -1863.28417969, -277.344177246, 39.0625610352
1456045338.294657, /muse/acc, -1964.84680176, -1855.47167969, 152.343994141
1456045338.294757, /muse/acc, -1984.37805176, -2000.00317383, -1535.15869141
1456045338.408924, /muse/acc, -2000.00317383, -1394.53344727, -1539.06494141
1456045338.409063, /muse/acc, -1121.09545898, 1636.72131348, 316.406738281
1456045338.413583, /muse/acc, 917.970214844, 1996.09692383, -250.000396729
1456045338.413780, /muse/acc, 1996.09692383, 1996.09692383, -1105.47045898
1456045338.413893, /muse/acc, 1625.00256348, 1996.09692383, -23.4375362396
1456045338.418365, /muse/acc, -890.626403809, 1843.75292969, 62.5000991821
1456045338.418407, /muse/acc, -1800.78405762, -515.625793457, -109.375167847
1456045338.530973, /muse/acc, -2000.00317383, -2000.00317383, -808.595031738
1456045338.531102, /muse/acc, -1828.12780762, -2000.00317383, -1953.12805176
1456045338.535160, /muse/acc, -2000.00317383, -1035.15783691, -316.406738281
1456045338.535256, /muse/acc, -1554.68994141, 1257.81445312, -167.969009399
1456045338.535299, /muse/acc, 667.969787598, 1996.09692383, -1503.90856934
1456045338.654056, /muse/acc, 1992.19067383, 1996.09692383, -1566.40869141
1456045338.655819, /muse/acc, 1050.78283691, 1996.09692383, 449.219451904
1456045338.656042, /muse/acc, -1691.40893555, 1886.72167969, 1066.40795898
1456045338.656188, /muse/acc, -2000.00317383, -449.219451904, -1187.50183105
1456045338.656461, /muse/acc, -2000.00317383, -2000.00317383, -1554.68994141
1456045338.660737, /muse/acc, -1957.03430176, -2000.00317383, -1351.5645752
1456045338.660826, /muse/acc, -2000.00317383, -1082.03295898, -933.595214844
1456045338.777067, /muse/acc, -2000.00317383, 1390.62719727, 488.282012939
1456045338.782110, /muse/acc, -976.564025879, 1996.09692383, 1476.56481934
1456045338.782219, /muse/acc, 1941.40930176, 1996.09692383, -523.438293457
1456045338.782328, /muse/acc, 1824.22155762, 1996.09692383, -242.18788147
1456045338.782391, /muse/acc, 351.563049316, 1996.09692383, 359.375549316
1456045338.786841, /muse/acc, -867.188842773, 1941.40930176, -46.8750724792
1456045338.900673, /muse/acc, -1414.06469727, 1429.68969727, 85.9376373291
1456045338.900830, /muse/acc, -1226.56445312, -66.4063568115, -42.9688186646
1456045338.900955, /muse/acc, -1546.87744141, -1699.22143555, -265.625427246
1456045338.902490, /muse/acc, -1304.6895752, -2000.00317383, -1031.25158691
1456045338.902581, /muse/acc, -1687.50268555, -1816.40905762, -691.407348633
1456045338.902624, /muse/acc, -2000.00317383, 523.438293457, 105.468917847
1456045339.006315, /muse/acc, -1410.15844727, 1839.84667969, 1144.53308105
1456045339.006444, /muse/acc, -222.656600952, 1996.09692383, 300.781707764
1456045339.006613, /muse/acc, 1734.37768555, 1996.09692383, 152.343994141
1456045339.006760, /muse/acc, 1941.40930176, 1996.09692383, 847.657592773
1456045339.012622, /muse/acc, 507.813293457, 1996.09692383, 871.095092773
1456045339.012694, /muse/acc, -601.563415527, 1996.09692383, 414.063140869
1456045339.118002, /muse/acc, -1289.0645752, 1523.43994141, -398.438110352
1456045339.118162, /muse/acc, -1519.53356934, -156.250244141, -253.906646729
1456045339.120015, /muse/acc, -1570.31494141, -1886.72167969, 335.938018799
1456045339.120148, /muse/acc, -1488.28356934, -2000.00317383, -351.563049316
1456045339.120276, /muse/acc, -1953.12805176, -1347.6583252, -351.563049316
1456045339.120548, /muse/acc, -1238.28320312, 429.688171387, 355.469299316
1456045339.246785, /muse/acc, -1625.00256348, 1781.25280762, 1207.03308105
1456045339.246831, /muse/acc, 23.4375362396, 1996.09692383, -62.5000991821
1456045339.246877, /muse/acc, 1878.90917969, 1996.09692383, 695.313598633
1456045339.251194, /muse/acc, 1675.78381348, 1996.09692383, 1558.59619141
1456045339.251322, /muse/acc, -132.812713623, 1996.09692383, 339.844268799
1456045339.251637, /muse/acc, -1070.31420898, 1949.22180176, -121.093940735
1456045339.366529, /muse/acc, -1742.19018555, 511.719543457, -285.156707764
1456045339.370970, /muse/acc, -2000.00317383, -1402.34594727, 746.094909668
1456045339.371071, /muse/acc, -1867.19042969, -2000.00317383, -449.219451904
1456045339.371212, /muse/acc, -2000.00317383, -1691.40893555, -515.625793457
1456045339.371368, /muse/acc, -1679.69018555, 539.063354492, 445.313201904
1456045339.372767, /muse/acc, -1914.06555176, 1957.03430176, 964.845275879
1456045339.489402, /muse/acc, -199.219055176, 1996.09692383, 7.81251239777
1456045339.489459, /muse/acc, 1976.56555176, 1996.09692383, 488.282012939
1456045339.493666, /muse/acc, 1601.56506348, 1996.09692383, 1027.34533691
1456045339.493745, /muse/acc, -238.281616211, 1996.09692383, 445.313201904
1456045339.494043, /muse/acc, -1265.62695312, 1730.47143555, 82.0313796997
1456045339.494130, /muse/acc, -1511.72106934, 515.625793457, 375.000579834
1456045339.617798, /muse/acc, -1566.40869141, -925.782714844, 324.219268799
1456045339.617881, /muse/acc, -1820.31530762, -2000.00317383, -890.626403809
1456045339.617990, /muse/acc, -1007.81408691, -2000.00317383, -1269.53320312
1456045339.618237, /muse/acc, -1445.31481934, -898.438903809, -714.844848633
1456045339.623034, /muse/acc, -1839.84667969, 523.438293457, 281.250427246
1456045339.623277, /muse/acc, -1980.47180176, 1246.09570312, 148.437728882
1456045339.735707, /muse/acc, 281.250427246, 1996.09692383, -253.906646729
1456045339.735842, /muse/acc, 1996.09692383, 1996.09692383, -1515.62731934
1456045339.737706, /muse/acc, 1457.03356934, 1996.09692383, -183.594039917
1456045339.737882, /muse/acc, -1062.50170898, 1996.09692383, 1152.34558105
1456045339.737978, /muse/acc, -2000.00317383, 1050.78283691, 550.782104492
1456045339.742353, /muse/acc, -1832.03405762, -1105.47045898, -296.875457764
1456045339.742465, /muse/acc, -1585.93994141, -2000.00317383, -1773.44030762
1456045339.860003, /muse/acc, -1542.97119141, -2000.00317383, -1910.15917969
1456045339.860061, /muse/acc, -1945.31555176, -1406.25219727, -1148.43933105
1456045339.864359, /muse/acc, -2000.00317383, 765.626220703, -15.6250247955
1456045339.864483, /muse/acc, -1652.34631348, 1679.69018555, 292.969207764
1456045339.864688, /muse/acc, 871.095092773, 1996.09692383, 31.2500495911
1456045339.864732, /muse/acc, 1996.09692383, 1996.09692383, -1367.18969727
1456045339.988979, /muse/acc, 1042.97033691, 1996.09692383, 199.219055176
1456045339.989136, /muse/acc, -984.376525879, 1996.09692383, 980.470275879
1456045339.989230, /muse/acc, -1996.09692383, 1078.12670898, 58.5938415527
1456045339.990966, /muse/acc, -1945.31555176, -1015.62658691, -1101.56420898
1456045339.991073, /muse/acc, -1757.81530762, -1984.37805176, -1777.34655762
1456045339.991166, /muse/acc, -1734.37768555, -2000.00317383, -1902.34667969
1456045340.065915, /muse/acc, -1945.31555176, -890.626403809, -621.094726562
1456045340.070052, /muse/acc, -1949.22180176, 1238.28320312, 742.188659668
1456045340.070095, /muse/acc, -222.656600952, 1996.09692383, 1144.53308105
1456045340.070181, /muse/acc, 1996.09692383, 1996.09692383, -949.220214844
1456045340.176202, /muse/acc, 1570.31494141, 1996.09692383, 195.312805176
1456045340.180409, /muse/acc, -1082.03295898, 1996.09692383, 585.938415527
1456045340.180612, /muse/acc, -1945.31555176, 902.345153809, 175.781524658
1456045340.180722, /muse/acc, -1968.75305176, -867.188842773, 292.969207764
1456045340.182393, /muse/acc, -1894.53417969, -2000.00317383, -1378.90844727
1456045340.182484, /muse/acc, -1886.72167969, -2000.00317383, -1433.59594727
1456045340.300959, /muse/acc, -2000.00317383, -765.626220703, 58.5938415527
1456045340.301016, /muse/acc, -1816.40905762, 1945.31555176, 1335.9395752
1456045340.305893, /muse/acc, 62.5000991821, 1996.09692383, 156.250244141
1456045340.306074, /muse/acc, 1972.65930176, 1996.09692383, -519.532043457
1456045340.306150, /muse/acc, 1554.68994141, 1996.09692383, 156.250244141
1456045340.306213, /muse/acc, -921.876464844, 1996.09692383, 613.282226562
1456045340.421233, /muse/acc, -1945.31555176, 1089.84545898, 386.719360352
1456045340.421436, /muse/acc, -1582.03369141, -363.281829834, 58.5938415527
1456045340.421592, /muse/acc, -1523.43994141, -1886.72167969, -1398.43969727
1456045340.421702, /muse/acc, -1113.28295898, -2000.00317383, -1246.09570312
1456045340.426111, /muse/acc, -1949.22180176, -1847.65917969, -773.438720703
1456045340.426183, /muse/acc, -1519.53356934, -15.6250247955, -27.3437919617
1456045340.539426, /muse/acc, -1183.59558105, 1976.56555176, 1722.65893555
1456045340.541427, /muse/acc, 648.438537598, 1996.09692383, -449.219451904
1456045340.541530, /muse/acc, 1996.09692383, 1996.09692383, -589.844665527
1456045340.541648, /muse/acc, 1710.94018555, 1996.09692383, 808.595031738
1456045340.541693, /muse/acc, -496.094512939, 1996.09692383, 601.563415527
1456045340.545887, /muse/acc, -1554.68994141, 1429.68969727, 265.625427246
1456045340.661982, /muse/acc, -1550.78369141, -199.219055176, -562.500854492
1456045340.662190, /muse/acc, -1589.84619141, -1312.5020752, -582.032165527
1456045340.662332, /muse/acc, -1234.37695312, -2000.00317383, -964.845275879
1456045340.667107, /muse/acc, -1910.15917969, -2000.00317383, -992.189025879
1456045340.667155, /muse/acc, -1722.65893555, -562.500854492, 203.125320435
1456045340.667228, /muse/acc, -1804.69030762, 1003.90783691, 500.000793457
1456045340.784905, /muse/acc, -871.095092773, 1996.09692383, -23.4375362396
1456045340.789355, /muse/acc, 1867.19042969, 1996.09692383, -1820.31530762
1456045340.789455, /muse/acc, 1949.22180176, 1996.09692383, -640.625976562
1456045340.789557, /muse/acc, -550.782104492, 1996.09692383, 1363.2833252
1456045340.791460, /muse/acc, -2000.00317383, 1753.90893555, 15.6250247955
1456045340.791507, /muse/acc, -2000.00317383, -636.719726562, -15.6250247955
1456045340.909624, /muse/acc, -2000.00317383, -1968.75305176, -910.157653809
1456045340.909691, /muse/acc, -945.313964844, -2000.00317383, -1949.22180176
1456045340.914374, /muse/acc, -1695.31518555, -1843.75292969, -1226.56445312
1456045340.914474, /muse/acc, -1679.69018555, 195.312805176, -39.0625610352
1456045340.914582, /muse/acc, 644.532287598, 1726.56518555, 1128.90795898
1456045340.914721, /muse/acc, 1738.28393555, 1996.09692383, -1207.03308105
1456045340.919274, /muse/acc, 1972.65930176, 1996.09692383, -1421.87719727
1456045341.032824, /muse/acc, 1585.93994141, 1984.37805176, 703.126098633
1456045341.033177, /muse/acc, 242.18788147, 1199.22058105, 472.656982422
1456045341.039987, /muse/acc, -562.500854492, -246.09413147, -679.688537598
1456045341.040075, /muse/acc, -246.09413147, -1027.34533691, -414.063140869
1456045341.040311, /muse/acc, -27.3437919617, -851.563842773, -1390.62719727
1456045341.040410, /muse/acc, 406.250640869, -226.562850952, -1296.8770752
1456045341.157869, /muse/acc, 480.469512939, 453.125701904, -789.063720703
1456045341.158019, /muse/acc, 593.750915527, 757.813659668, -597.657165527
1456045341.158077, /muse/acc, 441.406951904, 589.844665527, -1316.4083252
1456045341.158160, /muse/acc, -31.2500495911, 62.5000991821, -1949.22180176
1456045341.162262, /muse/acc, -1085.93920898, -199.219055176, -1191.40808105
1456045341.162371, /muse/acc, -1878.90917969, -570.313415527, 628.907226562
1456045341.162414, /muse/acc, -828.126281738, 527.344604492, 1980.47180176
1456045341.280357, /muse/acc, 792.969970703, 1375.00219727, 1996.09692383
1456045341.290521, /muse/acc, 1578.12744141, 1347.6583252, 1761.72155762
1456045341.290837, /muse/acc, 632.813476562, 320.312988281, 621.094726562
1456045341.291126, /muse/acc, 281.250427246, -58.5938415527, 1195.31433105
1456045341.294127, /muse/acc, 609.375976562, 308.594238281, 1921.87805176
1456045341.294473, /muse/acc, 667.969787598, 265.625427246, 1324.2208252
1456045341.402716, /muse/acc, 753.907409668, 214.844085693, 1191.40808105
1456045341.402854, /muse/acc, 820.313781738, 183.594039917, 1375.00219727
1456045341.407048, /muse/acc, 1042.97033691, 222.656600952, 1304.6895752
1456045341.407175, /muse/acc, 816.407531738, -386.719360352, 1273.43945312
1456045341.407310, /muse/acc, 812.501281738, -535.157104492, 1574.22119141
1456045341.526062, /muse/acc, 691.407348633, 257.812896729, 1714.84643555
1456045341.531178, /muse/acc, 66.4063568115, 246.09413147, 1011.72033691
1456045341.531328, /muse/acc, -363.281829834, 406.250640869, 460.938232422
1456045341.531454, /muse/acc, -437.500671387, 187.500289917, -66.4063568115
1456045341.535982, /muse/acc, 7.81251239777, 347.656799316, -851.563842773
1456045341.536029, /muse/acc, 460.938232422, 1238.28320312, -1718.75268555
1456045341.536085, /muse/acc, 808.595031738, 1714.84643555, 31.2500495911
1456045341.650107, /muse/acc, 515.625793457, 355.469299316, 15.6250247955
1456045341.652032, /muse/acc, 890.626403809, 484.375762939, -203.125320435
1456045341.652125, /muse/acc, 1062.50170898, 148.437728882, -539.063354492
1456045341.652199, /muse/acc, 914.063903809, 222.656600952, -472.656982422
1456045341.652397, /muse/acc, 781.251220703, 164.062759399, -625.000976562
1456045341.656227, /muse/acc, 785.157470703, -152.343994141, -714.844848633
1456045341.773330, /muse/acc, 968.751525879, -23.4375362396, -300.781707764
1456045341.773508, /muse/acc, 1417.97094727, 402.344390869, 339.844268799
1456045341.773699, /muse/acc, 1000.00158691, 62.5000991821, 476.563232422
1456045341.779702, /muse/acc, 1050.78283691, 144.531478882, -281.250427246
1456045341.779851, /muse/acc, 917.970214844, 562.500854492, 382.813110352
1456045341.779997, /muse/acc, 347.656799316, 269.531677246, 320.312988281
1456045341.899295, /muse/acc, 97.6564025879, 183.594039917, 70.3126068115
1456045341.899343, /muse/acc, -27.3437919617, 597.657165527, -343.750549316
1456045341.899446, /muse/acc, -488.282012939, 558.594604492, -660.157287598
1456045341.899587, /muse/acc, -972.657775879, 132.812713623, -464.844482422
1456045341.900989, /muse/acc, -1218.75195312, -19.5312805176, -621.094726562
1456045341.901235, /muse/acc, -1550.78369141, -140.625213623, -183.594039917
1456045341.901362, /muse/acc, -1625.00256348, -269.531677246, -734.376159668
1456045342.018339, /muse/acc, -1367.18969727, -179.687774658, -621.094726562
1456045342.023487, /muse/acc, -1429.68969727, -546.875854492, -265.625427246
1456045342.023581, /muse/acc, -1519.53356934, -929.688964844, -335.938018799
1456045342.023648, /muse/acc, -1316.4083252, -402.344390869, -250.000396729
1456045342.028408, /muse/acc, -1386.72094727, -695.313598633, -355.469299316
1456045342.028472, /muse/acc, -1539.06494141, -1128.90795898, -703.126098633
1456045342.142945, /muse/acc, -1574.22119141, -1246.09570312, -851.563842773
1456045342.143077, /muse/acc, -1472.65856934, -1042.97033691, -750.001159668
1456045342.147105, /muse/acc, -355.469299316, -1046.87658691, -238.281616211
1456045342.147169, /muse/acc, 85.9376373291, -773.438720703, -292.969207764
1456045342.147253, /muse/acc, -101.562660217, -722.657409668, 644.532287598
1456045342.147359, /muse/acc, 66.4063568115, -683.594848633, 429.688171387
1456045342.149152, /muse/acc, 363.281829834, -1289.0645752, 328.125518799
1456045342.265090, /muse/acc, 445.313201904, -1339.8458252, 187.500289917
1456045342.265158, /muse/acc, 542.969604492, -917.970214844, 214.844085693
1456045342.265321, /muse/acc, 433.594421387, -1121.09545898, 398.438110352
1456045342.269793, /muse/acc, 578.125915527, -1128.90795898, 195.312805176
1456045342.269832, /muse/acc, 605.469726562, -554.688354492, 3.90625619888
1456045342.387533, /muse/acc, 417.969390869, 97.6564025879, 406.250640869
1456045342.391986, /muse/acc, 406.250640869, 230.469116211, 1187.50183105
1456045342.392087, /muse/acc, 636.719726562, 19.5312805176, 937.501464844
1456045342.392203, /muse/acc, 835.938781738, 54.6875839233, 300.781707764
1456045342.392322, /muse/acc, 839.845092773, 132.812713623, -136.718963623
1456045342.394273, /muse/acc, 585.938415527, -15.6250247955, 550.782104492
1456045342.394363, /muse/acc, 726.563659668, 62.5000991821, 1058.59545898
1456045342.507417, /muse/acc, 730.469909668, 300.781707764, 933.595214844
1456045342.507653, /muse/acc, 824.220031738, 246.09413147, 500.000793457
1456045342.512105, /muse/acc, 855.470092773, -50.7813301086, 382.813110352
1456045342.512322, /muse/acc, 707.032348633, -277.344177246, 542.969604492
1456045342.512422, /muse/acc, 558.594604492, -31.2500495911, 585.938415527
1456045342.630625, /muse/acc, 828.126281738, 953.126464844, 539.063354492
1456045342.630714, /muse/acc, 1007.81408691, 906.251403809, 601.563415527
1456045342.630896, /muse/acc, 613.282226562, 835.938781738, 1082.03295898
1456045342.631022, /muse/acc, 484.375762939, 902.345153809, 976.564025879
1456045342.635150, /muse/acc, 523.438293457, 1000.00158691, 617.188476562
1456045342.635397, /muse/acc, 480.469512939, 1015.62658691, 441.406951904
1456045342.635481, /muse/acc, 515.625793457, 1062.50170898, 621.094726562
1456045342.735829, /muse/acc, 527.344604492, 1199.22058105, 800.782531738
1456045342.737764, /muse/acc, 218.750335693, 894.532653809, 847.657592773
1456045342.737826, /muse/acc, 74.2188644409, 632.813476562, 304.687988281
1456045342.737870, /muse/acc, -113.281425476, 230.469116211, -277.344177246
1456045342.737959, /muse/acc, -492.188262939, -214.844085693, -738.282409668
1456045342.856177, /muse/acc, -429.688171387, 35.1563034058, -1246.09570312
1456045342.856432, /muse/acc, -93.7501449585, 746.094909668, -1339.8458252
1456045342.856499, /muse/acc, 171.875274658, 1003.90783691, -718.751098633
1456045342.863914, /muse/acc, -246.09413147, 273.437927246, -492.188262939
1456045342.863975, /muse/acc, -85.9376373291, 1039.06408691, -375.000579834
1456045342.864073, /muse/acc, -792.969970703, -808.595031738, -1226.56445312
1456045342.864117, /muse/acc, -511.719543457, -847.657592773, -1250.00195312
1456045342.982911, /muse/acc, -242.18788147, -503.907043457, -996.095336914
1456045342.983014, /muse/acc, -484.375762939, -320.312988281, -542.969604492
1456045342.983116, /muse/acc, -523.438293457, -78.1251220703, -699.219848633
1456045342.983240, /muse/acc, -453.125701904, 3.90625619888, -1179.68933105
1456045342.984942, /muse/acc, -605.469726562, -7.81251239777, -988.282775879
1456045342.985139, /muse/acc, -1000.00158691, -921.876464844, -1562.50244141
1456045343.103404, /muse/acc, -855.470092773, -839.845092773, -1546.87744141
1456045343.108006, /muse/acc, -699.219848633, -171.875274658, -1046.87658691
1456045343.108047, /muse/acc, -578.125915527, 250.000396729, -796.876220703
1456045343.108135, /muse/acc, -503.907043457, 242.18788147, -820.313781738
1456045343.108358, /muse/acc, -519.532043457, -42.9688186646, -871.095092773
1456045343.113055, /muse/acc, -574.219665527, -273.437927246, -1289.0645752
1456045343.196797, /muse/acc, -445.313201904, -148.437728882, -949.220214844
1456045343.196917, /muse/acc, -289.062957764, -160.156494141, -628.907226562
1456045343.197003, /muse/acc, -261.719146729, 58.5938415527, -976.564025879
1456045343.201219, /muse/acc, -226.562850952, 289.062957764, -976.564025879
1456045343.201354, /muse/acc, -97.6564025879, 480.469512939, -503.907043457
1456045343.217175, /muse/acc, 0.0, 929.688964844, -58.5938415527
1456045343.336549, /muse/acc, -480.469512939, 382.813110352, -589.844665527
1456045343.337976, /muse/acc, -632.813476562, -167.969009399, -875.001342773
1456045343.338070, /muse/acc, -644.532287598, -195.312805176, -1292.9708252
1456045343.338113, /muse/acc, -187.500289917, 812.501281738, -542.969604492
1456045343.343239, /muse/acc, -210.937835693, 1304.6895752, 117.187683105
1456045343.456058, /muse/acc, -195.312805176, 1347.6583252, 164.062759399
1456045343.456114, /muse/acc, -292.969207764, 1117.18920898, -308.594238281
1456045343.456210, /muse/acc, -382.813110352, 929.688964844, -613.282226562
1456045343.460652, /muse/acc, -367.188079834, 980.470275879, -488.282012939
1456045343.460813, /muse/acc, -175.781524658, 1253.90820312, 15.6250247955
1456045343.460878, /muse/acc, -121.093940735, 1250.00195312, 496.094512939
1456045343.579129, /muse/acc, -281.250427246, 921.876464844, -82.0313796997
1456045343.581016, /muse/acc, -175.781524658, 957.032775879, -765.626220703
1456045343.581149, /muse/acc, -66.4063568115, 1300.7833252, -515.625793457
1456045343.581265, /muse/acc, 78.1251220703, 1402.34594727, 23.4375362396
1456045343.585690, /muse/acc, 125.000198364, 1281.25195312, 480.469512939
1456045343.585789, /muse/acc, 113.281425476, 1035.15783691, 335.938018799
1456045343.585997, /muse/acc, 97.6564025879, 824.220031738, 175.781524658
1456045343.697962, /muse/acc, 93.7501449585, 792.969970703, 105.468917847
